id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration(sec)
id3899286,1,6/7/2016 14:19,6/7/2016 14:44,1,-73.95417023,40.76614761,-73.97967529,40.76563263,N,1528
id1679331,1,6/29/2016 13:52,6/29/2016 14:17,1,-73.98961639,40.76790619,-73.98725128,40.74466705,N,1509
id1649150,2,6/24/2016 22:29,6/24/2016 22:51,1,-73.9786377,40.76227188,-74.0029068,40.76044083,N,1336
id0881792,1,6/12/2016 21:50,6/12/2016 21:59,1,-73.97934723,40.75326157,-73.95240021,40.77820969,N,568
id3440734,1,1/11/2016 9:41,1/11/2016 10:15,1,-73.97226715,40.78638077,-73.97853851,40.76508331,N,2072
id1733805,2,1/17/2016 2:16,1/17/2016 2:26,1,-74.00426483,40.75198746,-73.98786926,40.74123764,N,613
id1534637,2,1/13/2016 15:46,1/13/2016 15:54,1,-73.98016357,40.75479889,-73.99356079,40.75878906,N,504
id0396810,2,1/28/2016 8:17,1/28/2016 8:29,1,-73.98973083,40.77262878,-73.98272705,40.76808929,N,754
id1589483,1,6/24/2016 22:28,6/24/2016 22:42,1,-74.00045776,40.71854019,-73.98416138,40.72557449,N,860
id0912860,2,6/5/2016 18:52,6/5/2016 18:59,1,-73.99516296,40.71760178,-73.99118805,40.72533035,N,420
id1521316,1,6/21/2016 19:50,6/21/2016 19:57,1,-73.96865845,40.78482056,-73.9606781,40.77115631,N,410
id0005850,2,1/15/2016 20:13,1/15/2016 21:42,1,-73.97660065,40.74765015,-73.75959778,40.71820831,N,5309
id0507204,1,6/14/2016 20:21,6/14/2016 20:41,1,-73.86384583,40.7700119,-73.95954895,40.76926422,N,1213
id2887945,1,6/30/2016 19:57,6/30/2016 20:03,2,-73.97764587,40.78434372,-73.95354462,40.78699112,N,380
id0980304,1,1/1/2016 18:49,1/1/2016 18:55,1,-73.99057007,40.74201965,-74.0068512,40.73937225,N,370
id1678414,2,1/14/2016 23:44,1/14/2016 23:54,1,-74.00305939,40.73997498,-73.98274231,40.72293854,N,627
id1797269,1,6/17/2016 0:05,6/17/2016 0:11,1,-73.98701477,40.73952484,-74.0001297,40.73803711,N,356
id0210254,2,6/4/2016 2:46,6/4/2016 2:46,1,-73.97785187,40.75247955,-73.97786713,40.75246811,N,10
id2130388,2,6/27/2016 11:51,6/27/2016 12:09,1,-73.78246307,40.64451981,-73.68592072,40.68142319,N,1120
id3985914,1,1/17/2016 16:02,1/17/2016 16:11,1,-73.99359131,40.72455215,-73.98670959,40.73988724,N,522
id0457719,1,6/29/2016 16:31,6/29/2016 16:52,2,-73.97319031,40.7437439,-74.00143433,40.72402573,N,1246
id2354285,2,1/10/2016 14:22,1/10/2016 14:41,5,-73.9463501,40.77664948,-73.98818207,40.76300812,N,1102
id0584589,1,1/23/2016 3:35,1/23/2016 3:42,4,-73.98704529,40.72935867,-73.99865723,40.72803879,N,406
id0986425,2,6/24/2016 12:30,6/24/2016 12:40,1,-73.9671402,40.76671219,-73.96881866,40.75317383,N,590
id1264983,2,1/11/2016 1:52,1/11/2016 2:03,1,-74.00437927,40.72074127,-73.99918365,40.76190186,N,660
id0799112,2,1/5/2016 19:59,1/5/2016 20:03,1,-73.99011993,40.73907089,-73.98014832,40.7352562,N,243
id2448016,2,6/13/2016 7:45,6/13/2016 8:15,6,-73.97377014,40.74766922,-73.78285217,40.64889908,N,1800
id2247674,2,6/28/2016 9:04,6/28/2016 9:14,1,-73.96984863,40.75804901,-73.96510315,40.76929855,N,558
id0566529,2,1/9/2016 19:54,1/9/2016 20:08,1,-73.95410156,40.7747612,-73.98834229,40.76425934,N,827
id0773238,2,6/9/2016 11:04,6/9/2016 11:42,5,-73.8710022,40.7736702,-73.99117279,40.73104095,N,2284
id1958417,2,6/12/2016 14:08,6/12/2016 14:18,1,-73.9775238,40.78694153,-73.94960785,40.79674149,N,617
id1133934,2,6/2/2016 20:42,6/2/2016 20:54,1,-73.98178864,40.74066162,-73.96914673,40.75418854,N,709
id2068802,2,6/9/2016 23:52,6/10/2016 0:02,1,-73.98901367,40.73099136,-73.98886871,40.72275162,N,613
id1492565,2,6/9/2016 15:14,6/9/2016 15:27,2,-73.98482513,40.74805069,-73.98174286,40.75849152,N,784
id0895620,2,1/9/2016 13:19,1/9/2016 13:36,1,-73.98342133,40.78121185,-73.99009705,40.76184082,N,1027
id3296304,2,6/21/2016 18:16,6/21/2016 18:19,5,-73.95432281,40.77406311,-73.96403503,40.7736702,N,173
id3621943,1,6/25/2016 8:26,6/25/2016 8:42,1,-73.9911499,40.7560997,-73.98106384,40.73060608,N,946
id2245509,1,6/6/2016 8:53,6/6/2016 9:30,3,-73.97893524,40.74609375,-73.78871155,40.64151382,N,2217
id2174847,2,6/29/2016 22:33,6/29/2016 22:41,1,-73.98912811,40.76354599,-73.99449921,40.74551392,N,464
id3423003,2,1/26/2016 6:50,1/26/2016 7:03,1,-73.9798584,40.74871063,-73.95508575,40.76603699,N,809
id0366874,1,6/8/2016 9:07,6/8/2016 10:09,1,-73.86316681,40.7690773,-73.99972534,40.7541275,N,3715
id3501943,2,6/21/2016 18:06,6/21/2016 18:11,2,-73.99027252,40.75194931,-74.00134277,40.73631668,N,256
id1580913,2,6/30/2016 8:56,6/30/2016 9:04,3,-73.96011353,40.77618408,-73.94044495,40.79311371,N,441
id2037074,1,6/15/2016 19:11,6/15/2016 19:28,1,-73.96380615,40.77452469,-73.98072815,40.72090912,N,993
id3479825,2,6/5/2016 21:45,6/5/2016 21:50,1,-73.98538208,40.72354126,-73.97828674,40.73089981,N,270
id0331674,2,6/2/2016 23:35,6/2/2016 23:53,2,-73.98508453,40.74497604,-73.97605133,40.78633118,N,1107
id0492134,2,1/6/2016 23:42,1/6/2016 23:51,1,-73.96882629,40.75465393,-73.98323822,40.72195816,N,525
id0733532,1,6/2/2016 8:16,6/2/2016 8:27,1,-74.00706482,40.71621323,-73.9937439,40.74174881,N,645
id1571117,2,6/7/2016 21:35,6/7/2016 21:41,1,-73.96607208,40.79479599,-73.96824646,40.80405045,N,368
id3561929,2,6/24/2016 15:53,6/24/2016 15:58,1,-73.97574615,40.78913498,-73.97087097,40.7974968,N,334
id2804801,2,1/12/2016 18:14,1/12/2016 18:19,2,-74.00514984,40.72024155,-74.00653839,40.73241043,N,301
id0453267,1,6/20/2016 9:25,6/20/2016 9:32,3,-73.99249268,40.71340179,-73.98114777,40.73349762,N,448
id1279228,2,1/6/2016 17:57,1/6/2016 18:09,1,-73.9586792,40.77222061,-73.94671631,40.80329895,N,707
id0953342,2,6/9/2016 17:43,6/9/2016 18:00,5,-73.98368073,40.76569366,-73.97698975,40.78498077,N,1032
id3274413,1,1/16/2016 0:26,1/16/2016 0:48,1,-74.00161743,40.73539734,-73.95720673,40.77462006,N,1316
id1649232,2,1/8/2016 13:53,1/8/2016 14:13,1,-73.98773956,40.75476074,-74.00050354,40.7186203,N,1168
id1610338,1,1/14/2016 20:17,1/14/2016 20:28,2,-73.96059418,40.77384949,-73.93971252,40.79033661,N,657
id1112122,1,1/22/2016 23:21,1/22/2016 23:39,1,-73.97189331,40.79481125,-73.99480438,40.7603035,N,1119
id1983973,2,1/15/2016 14:28,1/15/2016 14:46,5,-73.97574615,40.76403427,-73.95252228,40.78686523,N,1088
id0130016,1,6/17/2016 20:11,6/17/2016 20:41,1,-74.00788879,40.74032211,-73.97468567,40.75244522,N,1814
id3045066,2,1/4/2016 12:36,1/4/2016 13:02,6,-74.00634003,40.75110245,-73.9721756,40.76355362,N,1549
id0301385,2,6/17/2016 0:53,6/17/2016 0:59,1,-73.9986496,40.73472977,-73.98925781,40.72298813,N,374
id0330326,1,6/13/2016 14:43,6/13/2016 14:59,1,-73.99178314,40.73858643,-73.97995758,40.71572113,N,983
id1918312,2,6/5/2016 12:14,6/5/2016 12:30,1,-73.98049927,40.76316071,-73.99433899,40.75014877,N,993
id0558570,2,6/27/2016 7:15,6/27/2016 7:20,2,-73.95765686,40.76990509,-73.97014618,40.75969315,N,270
id1043451,1,6/29/2016 23:59,6/30/2016 0:06,1,-73.99149323,40.74485779,-73.992836,40.7632103,N,443
id1803383,2,6/12/2016 16:24,6/13/2016 16:19,2,-73.98898315,40.76858139,-73.97194672,40.78155899,N,86129
id0482594,2,1/31/2016 1:27,1/31/2016 1:31,1,-73.98919678,40.7610054,-73.99695587,40.75613785,N,225
id1091222,1,1/10/2016 19:49,1/10/2016 19:56,2,-73.98948669,40.77663422,-73.97773743,40.7654686,N,406
id2319841,1,6/21/2016 11:51,6/21/2016 12:00,1,-73.97212219,40.75522995,-73.97785187,40.75775146,N,548
id0977271,1,1/1/2016 13:03,1/1/2016 13:08,1,-73.96776581,40.76280212,-73.9832077,40.74174881,N,289
id0550063,1,6/15/2016 15:11,6/15/2016 15:14,1,-73.98886108,40.77705383,-73.98175049,40.77865601,N,179
id1053879,1,1/8/2016 19:28,1/8/2016 20:05,2,-73.9838562,40.72703934,-73.99004364,40.75618362,N,2221
id0887268,2,1/4/2016 16:58,1/4/2016 17:08,1,-73.98994446,40.73240662,-73.97502136,40.7565155,N,565
id2760239,1,6/24/2016 10:18,6/24/2016 10:30,1,-73.96208954,40.77371979,-73.97180939,40.76019287,N,694
id1271869,1,6/28/2016 20:54,6/28/2016 20:58,1,-73.96108246,40.76498795,-73.94975281,40.78460693,N,284
id1640205,1,1/4/2016 15:26,1/4/2016 15:27,1,-73.87300873,40.77400589,-73.87407684,40.77374268,N,42
id2689665,1,6/5/2016 21:04,6/5/2016 21:19,4,-73.94853973,40.82950974,-73.92001343,40.86698532,N,878
id1288343,1,1/28/2016 19:04,1/28/2016 19:34,1,-73.98936462,40.73603821,-73.98219299,40.77138901,N,1808
id1259136,2,6/6/2016 17:56,6/6/2016 18:12,1,-73.97205353,40.75009155,-74.0090332,40.70681,N,979
id3647086,1,1/12/2016 6:59,1/12/2016 8:10,1,-73.77664185,40.64533615,-73.98168945,40.75838089,N,4223
id0019657,1,1/4/2016 9:40,1/4/2016 9:48,1,-73.97705841,40.77475357,-73.95986938,40.77966309,N,500
id1485869,1,6/20/2016 8:48,6/20/2016 9:08,1,-73.984375,40.76992798,-73.99025726,40.73728561,N,1206
id1480460,2,6/29/2016 22:57,6/29/2016 23:16,1,-73.99256134,40.72425079,-73.95556641,40.77348328,N,1194
id1903380,2,1/1/2016 14:16,1/1/2016 14:21,2,-73.98204041,40.77415848,-73.97254181,40.78590012,N,295
id3295871,2,6/18/2016 19:18,6/18/2016 19:22,2,-73.94698334,40.78026199,-73.93533325,40.79605865,N,244
id1799731,2,1/14/2016 18:01,1/14/2016 18:09,1,-73.97637177,40.76419067,-73.98256683,40.77485657,N,478
id2522853,2,1/21/2016 11:35,1/21/2016 11:48,1,-73.96056366,40.76961136,-73.98562622,40.76364899,N,809
id2395775,1,6/17/2016 14:17,6/17/2016 14:41,3,-73.99806213,40.71954727,-73.98099518,40.75985718,N,1445
id0943314,2,1/21/2016 8:44,1/21/2016 8:49,1,-73.95599365,40.78162003,-73.95305634,40.78871918,N,277
id1408166,2,6/28/2016 4:42,6/28/2016 4:52,1,-73.99672699,40.74265289,-74.00562286,40.71183777,N,644
id1811900,1,6/2/2016 7:57,6/2/2016 8:16,1,-73.98748779,40.76697922,-74.00891113,40.73706436,N,1177
id3229154,1,1/27/2016 20:16,1/27/2016 20:49,1,-73.98363495,40.76126862,-73.78636169,40.6442337,N,1989
id3690785,2,1/7/2016 19:47,1/7/2016 19:59,6,-73.96307373,40.79418564,-73.99507904,40.76116562,N,711
id2354926,1,1/26/2016 15:47,1/26/2016 16:06,1,-73.97994995,40.74908447,-74.01548004,40.71163177,N,1188
id1154140,1,6/1/2016 13:03,6/1/2016 13:25,1,-73.99026489,40.75610733,-73.96678925,40.76982498,N,1317
id0692453,2,1/14/2016 2:17,1/14/2016 2:40,2,-73.96794891,40.75579834,-73.95993042,40.65589142,N,1385
id1089623,2,6/25/2016 12:16,6/25/2016 12:57,1,-73.96976471,40.75352859,-73.80319977,40.64816666,N,2441
id3850421,2,1/22/2016 0:31,1/22/2016 0:40,1,-73.97149658,40.76243973,-73.98545074,40.73815155,N,573
id2212680,1,1/30/2016 10:41,1/30/2016 10:56,1,-73.97753143,40.77923965,-73.98555756,40.74720764,N,864
id0261696,2,6/5/2016 12:38,6/5/2016 12:48,1,-73.98596191,40.7664032,-74.00434875,40.74795532,N,627
id1290832,2,1/16/2016 21:44,1/16/2016 22:03,5,-73.99987793,40.73455811,-73.96528625,40.77164078,N,1126
id1647106,2,1/19/2016 10:55,1/19/2016 11:14,6,-73.98976898,40.75668335,-73.97631073,40.74482727,N,1147
id3287681,2,1/24/2016 8:08,1/24/2016 8:14,5,-73.97849274,40.74523163,-73.99150848,40.74975967,N,353
id3389847,1,1/14/2016 8:58,1/14/2016 9:03,1,-73.9859314,40.76222992,-73.99546814,40.76487732,N,277
id2513832,2,1/14/2016 20:48,1/14/2016 20:59,2,-73.79335022,40.65687561,-73.79335022,40.65687561,N,684
id0283848,1,6/18/2016 18:24,6/18/2016 18:34,1,-73.97936249,40.74393845,-73.96520233,40.75549316,N,644
id2139163,1,1/9/2016 0:39,1/9/2016 0:56,2,-73.9870224,40.72067261,-73.99745178,40.75558472,N,1025
id2600019,2,1/12/2016 15:24,1/12/2016 15:49,1,-73.95903015,40.7833519,-73.97325897,40.7439003,N,1485
id1119160,1,6/3/2016 21:24,6/3/2016 21:33,1,-74.0016098,40.74643326,-73.99407959,40.73613358,N,537
id2812817,2,6/9/2016 7:49,6/9/2016 7:54,5,-73.98583221,40.73579025,-73.99210358,40.73065186,N,322
id2650986,1,6/14/2016 15:00,6/14/2016 15:03,1,-73.99919128,40.72502518,-73.99986267,40.72946548,N,174
id0728543,1,1/6/2016 11:42,1/6/2016 11:54,2,-73.96361542,40.77408981,-73.97968292,40.76575851,N,736
id2604175,2,1/21/2016 17:43,1/21/2016 17:51,1,-73.96100616,40.75689697,-73.97732544,40.75213242,N,453
id3531098,1,1/30/2016 18:59,1/30/2016 19:33,1,-73.95397949,40.7668457,-73.87615204,40.75059509,N,1995
id1882181,2,6/18/2016 22:47,6/18/2016 22:59,5,-73.98880005,40.71886826,-73.98458862,40.73690033,N,675
id3841120,1,1/19/2016 7:14,1/19/2016 7:39,1,-73.9529953,40.78613663,-74.01296997,40.71639633,N,1459
id0230304,2,6/29/2016 21:32,6/29/2016 21:40,3,-73.97512817,40.75558853,-73.96174622,40.76390839,N,461
id2591006,2,1/20/2016 0:07,1/20/2016 0:12,1,-73.96456909,40.80722046,-73.95682526,40.80092621,N,289
id2343047,2,6/14/2016 20:12,6/14/2016 20:22,1,-73.95586395,40.76405334,-73.97625732,40.76412582,N,548
id0433832,2,1/25/2016 19:02,1/25/2016 19:10,2,-74.00440216,40.73084259,-73.99491119,40.72143936,N,497
id2649246,2,6/15/2016 7:42,6/15/2016 7:52,5,-73.97480774,40.75613022,-73.9613266,40.76856995,N,600
id3656861,1,6/13/2016 12:46,6/13/2016 12:56,1,-73.98938751,40.73631668,-74.00437164,40.74167633,N,606
id1979568,1,1/31/2016 22:05,1/31/2016 22:08,1,-73.96763611,40.76906586,-73.95770264,40.78211212,N,166
id1744703,2,6/4/2016 5:58,6/4/2016 6:02,1,-73.9656601,40.79557037,-73.97743988,40.78443146,N,245
id2227000,2,1/8/2016 7:34,1/8/2016 7:56,1,-73.98928833,40.68844986,-73.97702789,40.74129105,N,1363
id2418794,2,6/19/2016 13:27,6/19/2016 13:44,1,-73.962883,40.79935455,-73.96784973,40.79259109,N,1000
id3845749,1,1/8/2016 15:54,1/8/2016 16:00,1,-73.96401978,40.76786804,-73.95537567,40.76491165,N,317
id1035508,1,6/15/2016 7:24,6/15/2016 7:31,1,-73.9490509,40.7708931,-73.96899414,40.75758362,N,398
id1216182,2,6/12/2016 15:22,6/12/2016 15:40,5,-73.98685455,40.7297287,-73.98608398,40.75585175,N,1054
id3181488,1,1/13/2016 17:29,1/13/2016 17:45,1,-73.9803009,40.75393677,-73.955513,40.76948547,N,974
id3029942,2,6/26/2016 2:32,6/26/2016 2:39,5,-74.00868225,40.7259407,-74.01242065,40.70624161,N,396
id2198756,2,1/1/2016 2:47,1/1/2016 3:17,5,-73.97023773,40.7939682,-73.91024017,40.76725006,N,1844
id0970808,2,1/12/2016 15:01,1/12/2016 15:25,1,-73.95474243,40.77393341,-73.98849487,40.72416306,N,1480
id1067121,1,6/9/2016 11:56,6/9/2016 12:30,2,-73.87306213,40.77413177,-73.98680115,40.7537384,N,2044
id0589261,2,6/20/2016 6:13,6/20/2016 6:16,1,-73.98628235,40.72617722,-73.97478485,40.74206543,N,182
id3888076,1,6/12/2016 18:12,6/12/2016 18:27,2,-73.86194611,40.77028275,-73.89459991,40.74914169,N,872
id0822684,2,6/24/2016 0:00,6/24/2016 0:12,1,-73.98461151,40.72425842,-74.00380707,40.71670914,N,682
id0209334,1,1/5/2016 22:58,1/5/2016 23:05,1,-73.98226166,40.77149582,-73.96517181,40.76096725,N,420
id3071844,2,1/21/2016 20:07,1/21/2016 20:50,1,-74.01357269,40.70507813,-73.87136841,40.65668106,N,2569
id1074269,2,1/7/2016 7:46,1/7/2016 7:55,1,-73.98609161,40.77761459,-73.97120667,40.78954315,N,560
id2796918,2,1/24/2016 19:55,1/24/2016 20:30,2,-74.00541687,40.72558975,-73.7826004,40.64408875,N,2082
id3209720,2,6/27/2016 8:40,6/27/2016 8:50,1,-73.98718262,40.77116394,-73.9622879,40.80496979,N,640
id0002567,2,6/11/2016 12:14,6/11/2016 12:27,2,-73.97466278,40.74208069,-73.96208191,40.77952957,N,749
id2441549,1,1/30/2016 18:28,1/30/2016 18:36,1,-73.98742676,40.76853561,-73.98943329,40.75694656,N,513
id1806977,2,6/20/2016 13:32,6/20/2016 13:40,1,-73.97702026,40.75076294,-73.98628998,40.7460289,N,456
id1203195,2,6/14/2016 17:36,6/14/2016 17:49,1,-73.96513367,40.7666893,-73.9822464,40.77333069,N,788
id2440644,2,6/22/2016 16:38,6/22/2016 16:45,1,-73.95778656,40.7796402,-73.95858002,40.76868057,N,403
id2939640,2,1/11/2016 0:22,1/11/2016 0:31,5,-73.97402954,40.75703812,-73.97808838,40.77804947,N,502
id0583911,1,1/18/2016 15:08,1/18/2016 16:01,2,-73.97060394,40.76166916,-73.78192902,40.64440536,N,3216
id3114132,1,1/2/2016 15:15,1/2/2016 15:22,3,-73.97649384,40.74810791,-73.96672058,40.76159668,N,406
id2581164,1,1/29/2016 8:09,1/29/2016 8:37,1,-73.95517731,40.78562164,-73.9848175,40.76009369,N,1704
id2822302,2,1/21/2016 22:14,1/21/2016 22:32,1,-73.97937012,40.76657104,-73.98137665,40.74219131,N,1078
id2901380,1,6/18/2016 15:17,6/18/2016 15:22,4,-73.98340607,40.74124146,-73.97887421,40.73624802,N,283
id0406743,2,1/9/2016 19:29,1/9/2016 19:37,1,-73.97812653,40.7483902,-73.98813629,40.73209,N,451
id3223795,2,1/30/2016 8:32,1/30/2016 8:44,1,-73.99973297,40.76168823,-73.99031067,40.73737717,N,716
id2159185,2,1/3/2016 17:00,1/3/2016 17:19,6,-73.9450531,40.77864838,-73.99069214,40.75088882,N,1094
id2105208,2,6/4/2016 14:04,6/4/2016 14:21,1,-73.97129059,40.79502106,-73.99105072,40.76075363,N,1046
id3720268,2,1/30/2016 2:03,1/30/2016 2:06,1,-73.9990921,40.73449326,-73.99317932,40.74254608,N,144
id2540791,1,1/10/2016 2:32,1/10/2016 2:42,1,-73.95466614,40.82100296,-73.95466614,40.82100296,N,580
id0409990,1,6/11/2016 22:30,6/11/2016 22:49,1,-73.99354553,40.73525238,-73.98495483,40.72120667,N,1165
id1242293,2,1/6/2016 16:14,1/6/2016 16:22,1,-73.9781189,40.74182892,-73.99111176,40.75067902,N,509
id1936643,2,1/23/2016 0:04,1/23/2016 0:13,2,-73.97940826,40.78174973,-73.99145508,40.76001358,N,503
id0170384,1,1/26/2016 4:09,1/26/2016 4:14,1,-73.98639679,40.76825714,-73.98162079,40.78142166,N,309
id0408110,2,1/11/2016 6:55,1/11/2016 7:01,5,-73.98040009,40.76998138,-73.97563934,40.76069641,N,408
id0472104,2,1/22/2016 11:48,1/22/2016 12:25,1,-73.99084473,40.7364769,-73.97755432,40.7592659,N,2209
id0907370,1,6/29/2016 8:56,6/29/2016 9:31,1,-73.93395996,40.80228424,-73.97861481,40.75920868,N,2057
id0052311,2,1/4/2016 12:53,1/4/2016 13:40,1,-73.78182983,40.64477539,-73.89809418,40.65777206,N,2786
id3775103,2,1/5/2016 20:07,1/5/2016 20:10,1,-73.96652222,40.7616806,-73.95484924,40.76705933,N,222
id2583785,1,6/20/2016 18:09,6/20/2016 18:44,1,-73.97517395,40.75105286,-73.85377502,40.70238113,N,2136
id0175860,1,1/7/2016 14:11,1/7/2016 14:16,1,-73.95510864,40.78014374,-73.95823669,40.77443695,N,334
id2712320,1,1/20/2016 6:47,1/20/2016 6:55,1,-73.94003296,40.75107193,-73.96633911,40.76227951,N,435
id3713788,2,1/22/2016 20:13,1/22/2016 20:23,1,-73.98806,40.7320137,-73.99757385,40.7415657,N,590
id2914934,2,6/12/2016 22:41,6/12/2016 22:56,1,-73.96443176,40.79209137,-73.96823883,40.76013565,N,917
id2260869,2,1/17/2016 20:55,1/17/2016 21:00,5,-73.97833252,40.75537109,-73.98828125,40.73871994,N,345
id1379205,2,1/3/2016 13:14,1/3/2016 13:34,1,-73.99346161,40.74979019,-73.97299957,40.7600708,N,1190
id2580200,1,1/19/2016 14:42,1/19/2016 15:25,1,-73.88530731,40.7730484,-73.98639679,40.74356842,Y,2568
id1903846,2,1/19/2016 23:45,1/19/2016 23:59,1,-73.98435211,40.72721481,-73.95206451,40.7780838,N,837
id0268366,1,1/1/2016 13:50,1/1/2016 13:58,1,-74.00466156,40.74156952,-73.98545837,40.7519989,N,475
id3236587,1,1/1/2016 10:24,1/1/2016 10:38,1,-73.97175598,40.75062943,-73.97084808,40.79324341,N,850
id3750398,2,1/28/2016 14:08,1/28/2016 14:19,2,-73.9940567,40.74630356,-74.00672913,40.73024368,N,680
id3484432,2,1/10/2016 20:30,1/10/2016 20:38,2,-73.98239899,40.72768402,-73.98828125,40.71350098,N,438
id0421996,2,1/9/2016 4:21,1/9/2016 4:37,1,-74.0042572,40.74703979,-73.95478058,40.80001068,N,967
id1718870,1,1/29/2016 21:50,1/29/2016 21:59,3,-73.99143982,40.75016785,-73.98111725,40.74467087,N,534
id1227838,1,1/13/2016 2:41,1/13/2016 2:48,1,-74.00109863,40.7393074,-73.97905731,40.74472809,N,433
id3495824,2,6/9/2016 14:34,6/9/2016 14:39,1,-73.97917175,40.77703857,-73.98088074,40.76963043,N,321
id1607999,1,6/4/2016 5:13,6/4/2016 5:14,1,-73.98022461,40.74224091,-73.98375702,40.74392319,N,84
id2682017,2,6/11/2016 0:57,6/11/2016 1:04,3,-73.98863983,40.73146439,-73.99246979,40.74932098,N,406
id2971225,2,1/27/2016 11:32,1/27/2016 11:42,2,-73.95033264,40.77148056,-73.95500946,40.78314972,N,600
id1859797,2,6/1/2016 18:56,6/1/2016 19:06,1,-73.96669769,40.76707077,-73.95326996,40.77679825,N,591
id0996717,2,1/14/2016 7:01,1/14/2016 7:06,1,-73.98690033,40.7706871,-73.98458862,40.7606926,N,318
id0998415,1,1/5/2016 18:19,1/5/2016 18:23,1,-73.98255157,40.77213669,-73.98503113,40.76210403,N,243
id1158946,2,6/5/2016 9:15,6/5/2016 9:27,6,-73.96614838,40.80516815,-73.98133087,40.77458954,N,734
id1724382,1,1/27/2016 19:17,1/27/2016 19:42,1,-73.98258972,40.76832962,-73.98744202,40.7390213,N,1468
id1742363,1,1/8/2016 18:36,1/8/2016 18:41,2,-73.99633026,40.73817825,-73.9852066,40.74236679,N,336
id2069765,2,6/23/2016 20:19,6/23/2016 20:27,1,-73.99463654,40.75097275,-74.00280762,40.76057816,N,498
id1123280,2,6/5/2016 18:31,6/5/2016 18:45,1,-74.01421356,40.71207809,-73.99601746,40.74916458,N,828
id1447498,2,1/9/2016 17:24,1/9/2016 17:43,3,-73.93058014,40.74476624,-73.98490906,40.75893021,N,1150
id1371220,2,1/4/2016 22:01,1/4/2016 22:26,1,-74.00637817,40.73963165,-73.95723724,40.80183029,N,1520
id3023619,2,6/24/2016 0:20,6/24/2016 0:24,3,-73.98891449,40.74521637,-73.99394989,40.74126053,N,240
id2169777,2,1/13/2016 21:32,1/13/2016 21:36,1,-73.97580719,40.75505066,-73.97518158,40.74562073,N,265
id2937058,2,1/4/2016 22:01,1/4/2016 22:15,2,-74.00559998,40.72647858,-73.97153473,40.69136429,N,838
id0971650,2,1/7/2016 15:25,1/7/2016 15:49,1,-73.98816681,40.74761963,-73.98358154,40.71675873,N,1430
id2731599,2,1/21/2016 15:30,1/21/2016 15:43,1,-74.00125122,40.73643875,-73.99568176,40.71892929,N,757
id0596754,1,1/7/2016 17:31,1/7/2016 17:45,1,-74.00725555,40.72759628,-74.00279999,40.76051712,N,833
id1012291,2,6/27/2016 13:02,6/27/2016 13:14,5,-73.97341156,40.76253891,-73.98034668,40.7674408,N,682
id3597464,1,6/11/2016 12:57,6/11/2016 13:11,3,-73.97433472,40.79003143,-73.95592499,40.77454758,N,811
id0464407,1,6/26/2016 15:53,6/26/2016 16:04,1,-73.98323059,40.69347763,-73.99828339,40.67738342,N,648
id0247033,2,6/6/2016 19:09,6/6/2016 19:29,5,-74.01490784,40.7143364,-73.99393463,40.74131393,N,1199
id1682043,2,1/18/2016 18:35,1/18/2016 18:38,1,-73.97425079,40.75276184,-73.97090912,40.74946594,N,191
id1519051,1,1/28/2016 9:07,1/28/2016 9:28,1,-73.97900391,40.72393417,-73.97146606,40.75193405,N,1263
id0223404,2,1/13/2016 6:06,1/13/2016 6:15,1,-73.95996857,40.81369019,-73.99092102,40.77108383,N,562
id2558431,1,1/12/2016 9:41,1/12/2016 9:49,1,-73.99066925,40.74589157,-73.9775238,40.764534,N,515
id0130504,1,1/9/2016 23:05,1/9/2016 23:31,1,-73.97783661,40.77874756,-74.00901794,40.73072433,N,1562
id2700279,2,1/20/2016 6:08,1/20/2016 6:11,4,-74.00315857,40.72750092,-73.99194336,40.74407959,N,217
id2124081,2,6/9/2016 8:39,6/9/2016 8:52,1,-73.974823,40.7903595,-73.95612335,40.81842041,N,779
id0351354,1,1/8/2016 7:45,1/8/2016 7:52,1,-73.99369049,40.75129318,-73.98983765,40.74062729,N,457
id1377148,2,1/2/2016 12:44,1/2/2016 12:55,1,-73.97801971,40.75224686,-73.99691772,40.76358414,N,659
id2650109,2,1/7/2016 22:28,1/7/2016 22:33,2,-73.97953033,40.73968887,-73.98070526,40.7257843,N,306
id2232179,2,6/21/2016 15:07,6/21/2016 15:24,1,-73.95458221,40.76546097,-73.967659,40.75270844,N,1035
id3048980,1,1/9/2016 23:04,1/9/2016 23:07,1,-73.99163055,40.73866272,-73.99784851,40.73180771,N,168
id3295318,1,1/21/2016 17:07,1/21/2016 17:15,3,-73.97914886,40.75045013,-73.98069763,40.76149368,N,501
id3627641,2,1/11/2016 19:23,1/11/2016 19:36,4,-73.97262573,40.7532196,-73.95183563,40.77463913,N,760
id3709434,1,6/2/2016 18:09,6/2/2016 19:06,1,-73.99373627,40.73875046,-73.9547348,40.78633499,N,3416
id3297580,2,6/9/2016 7:22,6/9/2016 7:42,1,-73.99408722,40.75925827,-73.96829224,40.76110077,N,1184
id1623167,1,1/18/2016 13:53,1/18/2016 14:29,1,-73.78221893,40.64448929,-74.01396942,40.64365768,N,2167
id2202749,2,1/14/2016 17:14,1/14/2016 17:31,2,-73.96042633,40.76613617,-73.99157715,40.74985886,N,1054
